source_record_id,billing_account_id,invoice_month,usage_start_time,usage_end_time,project_id,project_name,service_description,sku_description,resource_name,location,usage_amount,usage_unit,list_cost,cost,currency,currency_conversion_rate,credits,cost_type,labels,is_deliberate_anomaly,data_quality_scenario
gcp-2026-05-26-finops-prod-1001-04-01,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,401.1792,vCPU-hours,33.1374,29.6873,USD,1.0,"[{""amount"":-2.375,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-26-finops-prod-1001-04-02,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-02,us-central1,419.6916,vCPU-hours,34.6665,31.0572,USD,1.0,"[{""amount"":-2.4846,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-26-finops-prod-1001-05-01,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-01,us-central1,301.2413,GiBy,150.6206,138.571,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-05-26-finops-prod-1001-05-02,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-02,us-central1,287.5902,GiBy,143.7951,132.2915,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-05-26-finops-data-2001-01-01,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-01,us-central1,680.5937,vCPU-hours,21.5142,19.3969,USD,1.0,"[{""amount"":-1.9397,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-26-finops-data-2001-01-02,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-02,us-central1,654.3045,vCPU-hours,20.6832,18.6477,USD,1.0,"[{""amount"":-1.8648,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-26-finops-data-2001-02-01,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-01,us-central1,5.5563,TiBy,34.7266,34.7266,USD,1.0,"[{""amount"":-1.7363,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-26-finops-data-2001-02-02,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,4.928,TiBy,30.7999,30.7999,USD,1.0,"[{""amount"":-1.54,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-26-finops-data-2001-03-01,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,136.291,GiBy-month,3.5436,3.271,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-26-finops-data-2001-03-02,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-02,us-central1,148.1666,GiBy-month,3.8523,3.556,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-26-finops-data-2001-04-01,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-01,us-central1,183.0576,vCPU-hours,15.1206,13.5463,USD,1.0,"[{""amount"":-1.0837,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-26-finops-data-2001-04-02,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-02,us-central1,182.4344,vCPU-hours,15.0691,13.5001,USD,1.0,"[{""amount"":-1.08,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-26-finops-data-2001-05-01,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-01,us-central1,140.3153,GiBy,70.1577,64.545,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-05-26-finops-data-2001-05-02,000000-111111-222222,202605,2026-05-26T00:00:00+00:00,2026-05-27T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-02,us-central1,133.5219,GiBy,66.761,61.4201,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-05-27-finops-prod-1001-01-01,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-01,us-central1,1389.5863,vCPU-hours,43.9262,39.6032,USD,1.0,"[{""amount"":-3.9603,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-27-finops-prod-1001-01-02,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-02,us-central1,1401.5211,vCPU-hours,44.3035,39.9434,USD,1.0,"[{""amount"":-3.9943,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-27-finops-prod-1001-02-01,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-01,us-central1,11.9622,TiBy,74.7636,74.7636,USD,1.0,"[{""amount"":-3.7382,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-27-finops-prod-1001-02-02,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-02,us-central1,12.6474,TiBy,79.0462,79.0462,USD,1.0,"[{""amount"":-3.9523,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,{},False,untagged
gcp-2026-05-27-finops-prod-1001-03-01,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-01,us-central1,310.5997,GiBy-month,8.0756,7.4544,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-27-finops-prod-1001-03-02,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-02,us-central1,298.6472,GiBy-month,7.7648,7.1675,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-27-finops-prod-1001-04-01,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,437.7922,vCPU-hours,36.1616,32.3966,USD,1.0,"[{""amount"":-2.5917,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-27-finops-prod-1001-04-02,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-02,us-central1,459.7493,vCPU-hours,37.9753,34.0214,USD,1.0,"[{""amount"":-2.7217,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-27-finops-prod-1001-05-01,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-01,us-central1,311.5716,GiBy,155.7858,143.3229,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-05-27-finops-prod-1001-05-02,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-02,us-central1,279.2091,GiBy,139.6045,128.4362,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-05-27-finops-data-2001-01-01,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-01,us-central1,613.0554,vCPU-hours,19.3793,17.4721,USD,1.0,"[{""amount"":-1.7472,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-27-finops-data-2001-01-02,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-02,us-central1,624.5739,vCPU-hours,19.7434,17.8004,USD,1.0,"[{""amount"":-1.78,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-27-finops-data-2001-02-01,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-01,us-central1,5.0593,TiBy,31.6204,31.6204,USD,1.0,"[{""amount"":-1.581,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-27-finops-data-2001-02-02,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,4.8975,TiBy,30.6092,30.6092,USD,1.0,"[{""amount"":-1.5305,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-27-finops-data-2001-03-01,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,139.5028,GiBy-month,3.6271,3.3481,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-27-finops-data-2001-03-02,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-02,us-central1,145.1482,GiBy-month,3.7739,3.4836,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-27-finops-data-2001-04-01,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-01,us-central1,181.499,vCPU-hours,14.9918,13.4309,USD,1.0,"[{""amount"":-1.0745,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-27-finops-data-2001-04-02,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-02,us-central1,185.3925,vCPU-hours,15.3134,13.719,USD,1.0,"[{""amount"":-1.0975,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-05-27-finops-data-2001-05-01,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-01,us-central1,125.4254,GiBy,62.7127,57.6957,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-05-27-finops-data-2001-05-02,000000-111111-222222,202605,2026-05-27T00:00:00+00:00,2026-05-28T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-02,us-central1,130.1459,GiBy,65.0729,59.8671,USD,1.0,[],regular,{},False,untagged
gcp-2026-05-28-finops-prod-1001-01-01,000000-111111-222222,202605,2026-05-28T00:00:00+00:00,2026-05-29T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-01,us-central1,1571.5485,vCPU-hours,49.6782,44.7891,USD,1.0,"[{""amount"":-4.4789,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-28-finops-prod-1001-01-02,000000-111111-222222,202605,2026-05-28T00:00:00+00:00,2026-05-29T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-02,us-central1,1449.3842,vCPU-hours,45.8165,41.3074,USD,1.0,"[{""amount"":-4.1307,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-28-finops-prod-1001-02-01,000000-111111-222222,202605,2026-05-28T00:00:00+00:00,2026-05-29T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-01,us-central1,11.9374,TiBy,74.6087,74.6087,USD,1.0,"[{""amount"":-3.7304,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-28-finops-prod-1001-02-02,000000-111111-222222,202605,2026-05-28T00:00:00+00:00,2026-05-29T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-02,us-central1,13.0656,TiBy,81.6601,81.6601,USD,1.0,"[{""amount"":-4.083,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-28-finops-prod-1001-03-01,000000-111111-222222,202605,2026-05-28T00:00:00+00:00,2026-05-29T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-01,us-central1,324.7186,GiBy-month,8.4427,7.7932,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-28-finops-prod-1001-03-02,000000-111111-222222,202605,2026-05-28T00:00:00+00:00,2026-05-29T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-02,us-central1,324.1748,GiBy-month,8.4285,7.7802,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-05-28-finops-prod-1001-04-01,000000-111111-222222,202605,2026-05-28T00:00:00+00:00,2026-05-29T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,415.1369,vCPU-hours,34.2903,30.7201,USD,1.0,"[{""amount"":-2.4576,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
